,year,bcc-csm1-1,CCSM4,CSIRO-Mk3L,FGOALS-gl,GISS-E2-R,HadCM3,IPSL-CM5A-LR,MIROC-ES2L,MPI-ESM-P,MRI-CGCM3,MRI-ESM2-0,CESM1-LME,CESM2,MPI-ESM1-2-LR,EC-Earth3-Veg-LR,MIROC-ESM,INM-CM4-8
17,867,286.6956973,284.9284013,287.1744333,,287.803119,286.3704552,285.0995196,288.11978,286.575012,286.8150347,287.3102618,286.3206769,284.4930133,286.3735431,286.9838532,287.5008463,286.490387
18,868,286.6456688,284.9345989,287.1644563,,287.8173298,286.3381666,285.0554479,288.06564,286.6555276,286.797695,287.2640492,286.2227403,284.5173055,286.2837403,286.9903566,287.5253954,286.4756775
19,869,286.5529277,284.7842604,287.1845477,,287.7262209,286.4974616,285.0200462,288.03897,286.7092009,287.0600984,287.1571349,286.4807209,284.731376,286.3578924,286.9101507,287.7417291,286.4849243
20,870,286.7537024,284.6529319,287.1449853,,287.7255561,286.6783835,285.0051117,287.99228,286.4485856,286.7105287,287.0744195,286.4312013,284.6601476,286.3921169,287.0095463,287.6697477,286.5437622
21,871,286.535019,284.5350972,287.2588982,,287.7811625,286.5618708,284.963515,288.17328,286.5362667,286.7530871,287.1701897,286.0727139,284.6658935,286.5386683,286.958666,287.6755544,286.5434875
22,872,286.5886767,284.7600302,287.3663992,,287.8076684,286.3890551,284.5961479,288.1859,286.6014442,286.7704847,287.3465411,286.1508665,284.6978386,286.3955392,286.9628977,287.7078371,286.4354248
23,873,286.6604773,284.8017315,287.1827297,,287.7386827,286.4610871,284.763149,288.13644,286.584342,286.74566,287.1881841,286.2789788,284.5326338,286.4209993,286.8859658,287.5408857,286.4393921
24,874,286.5919251,284.7615797,287.1833835,,287.6002527,286.3273548,284.900302,288.11124,286.6997938,286.6177114,287.1290717,286.3310628,284.6332907,286.5275022,286.9745286,287.6426068,286.4772034
25,875,286.6383788,284.8289697,287.1766655,,287.715317,286.3011174,284.8518945,288.20013,286.8801863,286.7130864,287.2256058,286.3335823,284.7780653,286.3079285,287.1296127,287.7889121,286.4240112
26,876,286.6166156,284.7783731,287.0663483,,287.7322236,286.302555,284.9796053,288.20737,286.8132598,286.7730363,287.137069,286.214546,284.8420723,286.1980499,287.0065267,287.8535958,286.3128967
27,877,286.5231346,284.7771351,287.0366443,,287.7123158,286.5198656,284.8900086,288.0842,286.6671279,286.7330885,287.092241,286.1090369,284.6169168,286.3944232,286.9502444,287.6260599,286.36203
28,878,286.7138747,284.7707168,287.0700177,,287.7858812,286.29341,284.9603726,288.08478,286.6455448,286.7004217,287.0761955,286.2971546,284.5772578,286.5563535,286.7536642,287.5859816,286.3665771
29,879,286.833754,284.8800746,287.1459914,,287.7466613,286.4884899,285.0056908,288.19,286.8482543,286.5970738,286.9660158,286.4355318,284.7670439,286.278484,286.867999,287.7777742,286.3983765
30,880,286.7372324,284.8544464,287.0754867,,287.7757656,286.5383538,285.09973,288.0408,286.8695259,286.6107495,287.0014711,286.3353378,284.5861047,286.3320073,286.8244838,287.5949219,286.3667908
31,881,286.6160566,284.8658041,287.176027,,287.7755716,286.3504231,284.9824563,287.88022,286.7319499,286.6552397,287.1929443,286.248494,284.344453,286.4066533,286.6769673,287.3507154,286.2888794
32,882,286.7217577,284.7383001,287.1751642,,287.6514619,286.2634433,284.9916337,288.07733,286.4434208,286.6593384,287.1774292,286.3456809,284.6225401,286.375439,286.8665204,287.6317425,286.3243713
33,883,286.9053311,284.6945968,287.2109801,,287.6297274,286.4080487,284.8463227,288.17053,286.4443384,286.6064053,287.166356,286.5226754,284.6780749,286.3852935,286.8892218,287.6878646,286.3858948
34,884,286.8502893,284.7774693,287.1396058,,287.657213,286.2457329,284.8064013,288.31723,286.589463,286.6272755,287.2084901,286.3909201,284.5007864,286.3919508,287.0306117,287.5087016,286.4836121
35,885,286.9471691,284.7951713,287.0906461,,287.7377859,286.3833338,284.8311701,288.22018,286.6744781,286.7128958,287.3522467,286.2929764,284.521706,286.3418215,287.0149944,287.5298425,286.4789429
36,886,286.9200622,284.7264082,287.1457302,,287.8218193,286.3404438,284.7566022,288.14722,286.7403366,286.7423704,287.0438958,286.3437761,284.6310832,286.394603,287.0108202,287.640376,286.4806519
37,887,287.0369139,284.830478,287.2239182,,287.8182321,286.4581065,285.0511891,288.21057,286.5672002,286.8057103,287.1420552,286.3046848,284.5573011,286.467553,287.0279841,287.5658139,286.4786377
38,888,286.9246792,284.9024719,287.2337969,,287.8377375,286.2527908,284.9726624,288.16925,286.7094529,286.7273076,287.2468059,286.394663,284.7282157,286.3046272,286.8610325,287.7385355,286.4651489
39,889,286.8790841,284.6934081,287.1964157,,287.7942157,286.4194664,284.793662,288.30652,286.6029757,286.8096126,287.1017555,286.4546954,284.8401864,286.2753748,286.9532999,287.85169,286.5500183
40,890,286.8942959,284.7608801,287.2327987,,287.7232007,286.4385907,284.9014759,288.24393,286.7106097,286.7071603,286.9862106,286.3187754,284.5490589,286.4469927,287.0963833,287.5574845,286.4963684
41,891,286.8791556,284.904905,287.1910815,,287.6887832,286.3961927,285.1262457,288.07965,286.6693932,286.6993893,286.9982466,286.2963878,284.5290963,286.2802154,287.1168589,287.5373109,286.519989
42,892,286.8718724,284.8989388,287.2308896,,287.8448348,286.3796667,285.1044423,288.01917,286.7021818,286.6862467,287.1139647,286.2616649,284.6306592,286.2562794,287.1681563,287.6399475,286.3804016
43,893,286.7564073,284.7097751,287.190137,,287.7475402,286.4214975,285.0872504,287.98602,286.7235735,286.5208041,287.0293325,286.367425,284.6516386,286.4799983,287.1901275,287.6611487,286.4378357
44,894,286.7129578,284.8102047,287.1650292,,287.6590686,286.3786664,284.9009246,288.08762,286.4464865,286.6058516,287.1182164,286.2324143,284.5007626,286.5637996,287.139143,287.5086776,286.4838257
45,895,286.7900028,284.8460773,287.2465566,,287.7766981,286.442726,284.8600217,288.23254,286.559597,286.7124315,287.1762019,286.2080454,284.6305292,286.6283283,287.1621344,287.6398161,286.4371033
46,896,286.7800516,284.7723865,286.9949002,,287.6503955,286.4830035,284.867445,288.2626,286.5663198,286.7668901,287.0385632,286.3813779,284.6763772,286.3789277,287.1484829,287.6861489,286.4437561
47,897,286.8097982,284.709815,286.9665207,,287.360972,286.0562116,285.0524556,288.36172,286.3615815,286.5413484,287.0197909,286.4413351,284.3066136,286.3314457,287.0869308,287.3124759,286.5086365
48,898,286.8231254,284.7844901,287.0593446,,287.2832793,286.1300943,284.9418187,288.3248,286.3800906,286.4848359,287.1838736,286.6529221,284.292997,286.4782098,287.051776,287.2987153,286.5108337
49,899,286.7402884,284.8084929,287.0101496,,287.4642232,286.1980887,284.9528438,288.13425,286.3923888,286.6640899,287.2484873,286.3326093,284.4953005,286.2758487,286.9912877,287.5031577,286.4909363
50,900,286.9060984,284.820926,287.0690282,,287.5849792,286.4128042,284.9967557,288.04016,286.4029653,286.758971,287.1318822,286.1969841,284.5005538,286.4295303,286.9839123,287.5084666,286.4414673
51,901,286.7063693,284.5857307,287.1455255,,287.6887258,286.2699601,285.0115266,288.02118,286.3958813,286.6254456,287.0000958,286.2151821,284.4418097,286.4962292,286.89656,287.4491014,286.3374634
52,902,286.7254668,284.4170164,287.0382871,,287.7204286,286.2853737,285.0138502,288.0122,286.5949222,286.6544736,287.0311555,286.3114071,284.3737785,286.5143663,286.9656053,287.380351,286.4855042
53,903,286.7157318,284.6749633,287.0326213,,287.6928178,286.3777255,284.9716242,288.23383,286.5477363,286.6573301,287.0277082,286.4602849,284.3820606,286.6197209,286.997689,287.3887206,286.4491272
54,904,286.7279911,284.7539631,287.1063315,,287.6950443,286.3990257,284.9067948,288.15054,286.5735277,286.6349286,287.0258709,286.2720645,284.5384593,286.4475617,286.7778564,287.5467728,286.3192139
55,905,286.7803544,284.9116417,287.1220994,,287.7572613,286.4265534,284.8312714,287.91498,286.6218643,286.5618255,287.1638226,286.1821162,284.3453828,286.5144343,286.7630034,287.351655,286.3320007
56,906,286.6967401,284.9125627,287.0891131,,287.6796543,286.6218569,284.8988866,287.95557,286.7296835,286.7207434,287.0160766,286.3681401,284.3125027,286.5598333,286.8359098,287.3184273,286.355896
57,907,286.596303,284.7678542,287.1450221,,287.6553433,286.4970098,284.971462,288.076,286.5027996,286.53272,287.1093249,286.56977,284.4927797,286.6986318,286.8231396,287.5006103,286.4447632
58,908,286.6579371,284.8140295,287.1193184,,287.7682823,286.4799037,285.0706368,288.23172,286.6920682,286.7361769,287.2222127,286.4313722,284.5498159,286.8129926,286.760951,287.5582495,286.5235901
59,909,286.6642236,284.8459469,287.0711209,,287.6754902,286.5416966,285.1028141,288.32535,286.6385682,286.7238073,287.023242,286.171794,284.4416944,286.4911989,286.8099648,287.4489849,286.4370117
60,910,286.7084766,284.780903,286.9978757,,287.6608439,286.5448474,285.0219317,288.0667,286.7097816,286.7598295,287.1719321,286.0476868,284.465265,286.5400817,286.8248091,287.4728047,286.4219971
61,911,286.7411098,284.844315,286.9791853,,287.50811,286.3091688,285.0350864,287.90897,286.6143646,286.7336718,287.1179044,286.25776,284.4989206,286.5642615,286.9372272,287.5068161,286.4896545
62,912,286.7305655,284.9000609,286.9707488,,287.6185766,286.4764885,285.0027134,288.07645,286.808316,286.9500686,287.2698945,286.4069891,284.6633867,286.6988509,287.0729077,287.673021,286.5513306
63,913,286.7465057,284.8259735,286.9954815,,287.7354708,286.4555736,284.9136488,288.0935,286.7318479,286.8106446,287.1864339,286.3734337,284.7285048,286.6891569,286.8870189,287.7388276,286.5615845
64,914,286.5699053,284.90136,287.0807795,,287.6654236,286.4751899,285.0364127,288.20187,286.7256556,286.7555571,287.1912168,286.3394138,284.7707452,286.5716325,286.8642991,287.7815146,286.480011
65,915,286.767165,285.0261163,287.0866871,,287.6299669,286.5278712,285.083781,288.25287,286.7581804,286.7468933,287.1483136,286.3959522,284.7073576,286.5138246,287.0935614,287.7174568,286.4362793
66,916,286.790056,284.9616543,287.1839894,,287.5857739,286.3465002,285.0140575,288.0786,286.6251794,286.7288156,287.0818233,286.488333,284.7270184,286.5448701,286.9460201,287.7373255,286.3111877
67,917,286.707224,284.8756635,287.230665,,287.6402513,286.4120447,284.9065881,288.14764,286.8280165,286.8073611,287.0115987,286.362031,284.5326629,286.1550586,286.9780275,287.5409152,286.3334045
68,918,286.7473669,284.9556954,287.2333536,,287.4703659,286.5510366,285.018134,287.9354,286.80135,286.7388779,287.1575166,286.219003,284.3542376,286.0760686,286.7852356,287.3606035,286.3123474
69,919,286.6121884,284.9735719,287.2513371,,287.503288,286.3704326,285.0436723,287.93463,286.6149492,286.7407549,287.2100268,286.354007,284.3603297,286.2704111,286.9408769,287.3667599,286.3554688
70,920,286.7406756,285.0555739,287.0991703,,287.6649038,286.1823477,285.0246902,288.02048,286.6304281,286.7827322,287.1967709,286.6199822,284.4208812,286.5175461,286.9086247,287.4279516,286.4057312
71,921,286.6497419,284.7176507,287.1660176,,287.7024601,286.3100199,285.0299201,288.0979,286.5930516,286.8485,287.1806534,286.753996,284.5809059,286.4353681,286.8509591,287.5896682,286.4486084
72,922,286.7224061,284.9678724,287.2729729,,287.6861175,286.5429029,285.0832143,287.95093,286.6615925,286.8946273,287.0528278,286.291712,284.5112705,286.1757171,286.8856254,287.5192966,286.5229187
73,923,286.7079314,285.0704024,287.2621517,,287.6944328,286.449551,285.0090577,287.93268,286.6192314,286.9662888,287.2929041,286.102174,284.5968676,286.3035336,286.750029,287.6057987,286.6083679
74,924,286.654067,284.9689805,287.2782265,,287.7387782,286.3384682,285.0474665,288.09525,286.5502667,286.9482234,287.2695409,286.266049,284.6774946,286.3725356,287.0168382,287.6872781,286.515686
75,925,286.8097944,284.9391462,287.2273536,,287.7400166,286.3796298,285.0548998,288.1541,286.6310076,286.8760065,287.2929951,286.2032225,284.4750125,286.3133639,287.0503591,287.4826552,286.5274048
76,926,286.696932,284.9052216,287.188741,,287.5839326,286.4599685,284.9361802,288.0501,286.7318143,286.7984495,287.4190604,286.3914998,284.5601022,286.2062433,286.8667361,287.5686445,286.4737244
77,927,286.6893827,285.027156,287.2868959,,287.743543,286.6105639,284.8601091,288.0548,286.8035557,286.7908884,287.298322,286.5765577,284.5650807,286.2103431,286.9399266,287.5736757,286.458374
78,928,286.7094907,284.995026,287.3651503,,287.8037455,286.3952837,284.8312179,288.21088,286.9946135,286.6908768,287.2450568,286.5685499,284.3250898,286.4190184,286.8695912,287.3311475,286.5756531
79,929,286.6812841,284.9132277,287.3394125,,287.7014935,286.5893154,284.9083031,288.3528,286.8022303,286.7398885,287.2582819,286.47266,284.5203729,286.4788726,286.8361166,287.5284952,286.5049438
80,930,286.7011808,284.9661905,287.10157,,287.712582,286.6328088,284.7636214,288.02048,286.6745424,286.7040282,287.256444,286.275327,284.5189871,286.380335,286.8034153,287.5270948,286.423584
81,931,286.7839962,284.9680166,287.2144659,,287.6485776,286.5499737,284.685083,287.9362,286.590654,286.6286737,287.0880726,286.2702918,284.4292042,286.1976378,286.836417,287.4363626,286.4738464
82,932,286.6903884,284.9090901,287.2972175,,287.7088601,286.3625985,284.8441453,287.994,286.6102979,286.8076736,287.0461657,286.4158996,284.515955,286.2822016,286.8835087,287.5240307,286.4757385
83,933,286.6472431,284.6357761,287.3672682,,287.6237186,286.3610431,284.8008686,288.12973,286.6869764,286.7864224,287.1481914,286.38089,284.5605365,286.430758,286.9282574,287.5690835,286.5594788
84,934,286.5426646,284.6166378,287.3492201,,287.8353819,286.6217253,284.6257141,288.27826,286.660729,286.7697878,287.3081392,286.0761247,284.3294836,286.4727441,287.1015064,287.3355878,286.4440613
85,935,286.6514285,284.8648831,287.2604259,,287.8711555,286.5145519,284.7260412,288.2277,286.7023756,286.6483671,287.2610474,286.2325916,284.5699056,286.4780496,287.1239653,287.5785516,286.4819946
86,936,286.7373775,284.6631061,287.1672563,,287.7839895,286.3982131,284.9071405,288.04745,286.7035834,286.7551576,287.259267,286.4749999,284.570416,286.498023,287.0669822,287.5790674,286.4697571
87,937,286.8792839,284.72262,287.1885932,,287.7189756,286.4705859,284.9599279,288.06946,286.6724988,286.7914596,287.2414609,286.3195424,284.3680312,286.691709,287.0432852,287.3745429,286.4024963
88,938,286.676832,284.8636596,287.1283684,,287.7501954,286.6386148,284.9844876,288.0871,286.648866,286.7525885,287.3260168,286.197499,284.5652379,286.6309354,287.0220367,287.5738345,286.4405212
89,939,286.6525276,284.8320833,287.1021353,,287.7702801,286.7154423,284.8608883,288.21173,286.5748799,286.7305171,287.0387706,286.1986585,284.1954681,286.3971435,286.7906571,287.2001553,285.9621582
90,940,286.7408786,284.8387931,287.1760442,,287.69233,286.4875369,284.8971611,288.14075,286.6317119,286.6950941,286.8163221,286.2514121,283.8496497,286.4595744,286.6159996,286.8506808,285.4768372
91,941,286.6810056,284.9624005,287.2567327,,287.6002982,286.2813717,284.6035246,287.83615,286.6262841,286.70514,287.1385427,286.4608066,284.193927,286.4339243,286.4909812,287.198598,285.8087769
92,942,286.8365231,285.0088946,287.253835,,287.6240664,286.3172421,284.4787906,287.86868,286.64911,286.7763242,287.2105395,286.4077658,284.2584905,286.6269544,286.5751821,287.2638441,286.0356445
93,943,286.7837764,284.9677604,287.1931979,,287.6056761,286.3373573,284.7569812,287.9436,286.5381352,286.7944025,287.0936247,286.2447225,284.349603,286.4516623,286.7759454,287.3559199,286.1616211
94,944,286.9391475,284.8425858,287.3545029,,287.6608677,286.4116801,284.854567,288.00143,286.5845844,286.8970971,287.200995,286.1913142,284.4068817,286.4468527,287.0102476,287.4138041,286.1880188
95,945,286.8599823,284.8747794,287.3297927,,287.807938,286.5510259,284.9066024,288.16623,286.5064591,286.8341029,287.1236936,286.3127098,284.4452513,286.4884509,286.9483833,287.4525794,286.276123
96,946,286.9320292,284.66151,287.322308,,287.7942918,286.5444813,284.7646718,288.12714,286.4544532,286.7242949,287.3136473,286.3889798,284.5191975,286.5358854,286.84827,287.5273074,286.3400879
97,947,286.9762534,284.7378001,287.354153,,287.6954493,286.3275685,284.7564904,287.93472,286.4537301,286.7090564,287.2546141,286.3338134,284.4745301,286.5573051,287.0342381,287.4821677,286.3191833
98,948,286.8366687,285.023845,287.4097348,,287.7021666,286.3292955,284.9524404,288.06366,286.7141521,286.5556642,287.2963863,286.3500925,284.4658974,286.423303,286.9426917,287.4734438,286.3326416
99,949,286.9860176,284.895802,287.1814226,,287.6117607,286.3196708,284.871851,288.11652,286.9845171,286.561069,287.3849836,286.3026873,284.6250588,286.3747927,286.8878447,287.6342879,286.442627
100,950,286.8467302,284.8037684,287.1345627,,287.6564259,286.4897305,284.7242339,288.15115,286.9359983,286.6775005,287.4147658,286.3903959,284.5819735,286.5471593,287.1065235,287.5907471,286.4775085
101,951,286.8062284,284.8489245,287.1693854,,287.6463043,286.4034327,284.8790991,288.2027,286.638817,286.6947504,287.2120385,286.4530953,284.5476803,286.5685557,287.1314967,287.5560913,286.5209351
102,952,287.0449613,284.7678901,287.2039397,,287.6946979,286.3000187,284.9786639,288.24197,286.6076847,286.7644025,287.2835662,286.4978043,284.4217524,286.5579461,287.1855146,287.428832,286.5979309
103,953,287.022343,284.8600511,287.2361707,,287.7638772,286.3562301,285.036688,288.1973,286.5392452,286.6485048,287.2298583,286.5299893,284.522571,286.4151316,286.8338122,287.5307166,286.4225464
104,954,286.8109341,284.9511372,287.1175563,,287.7077741,286.313579,285.0217148,288.1811,286.4878019,286.6366136,287.2890855,286.1839262,284.3952176,286.3687189,286.920708,287.4020167,286.4497986
105,955,286.7632239,284.8745891,287.0599959,,287.6504408,286.4647138,284.9532775,288.13458,286.6333466,286.7592869,287.2204189,286.1314599,284.5011099,286.3785603,286.9410879,287.5090286,286.4451294
106,956,286.7600229,284.9562152,287.1075844,,287.6495462,286.418992,284.8884996,288.13953,286.6536477,286.7650934,287.2368793,286.2858356,284.6638899,286.4678492,286.8858403,287.6735296,286.5350037
107,957,286.8853767,285.039477,287.200329,,287.6877664,286.4197251,284.8650596,288.24442,286.5882579,286.7017242,287.3936059,286.360285,284.5828681,286.4683175,286.8383433,287.5916512,286.5740051
108,958,286.8402153,284.9529645,287.1960436,,287.6569041,286.6265268,284.7840868,288.44717,286.6739287,286.6389042,287.3223806,286.3612535,284.5853452,286.4743895,286.8946864,287.5941544,286.5483093
109,959,286.7855882,284.9377974,287.1798689,,287.7461395,286.5223654,284.8176951,288.0855,286.6875995,286.5630829,287.2660047,286.4305172,284.5824374,286.4260381,286.9322877,287.5912159,286.5032959
110,960,286.7802464,284.979062,287.206635,,287.7836104,286.5593602,284.7800735,287.88727,286.6250708,286.5684383,287.3400421,286.2539057,284.3764978,286.4681012,286.9744209,287.383099,286.4700928
111,961,286.8732874,284.6965386,287.2775795,,287.8144689,286.6697338,284.974327,287.91516,286.5822787,286.5613026,287.2956546,285.906309,284.3786923,286.6029197,287.0087328,287.3853167,286.4750061
112,962,286.6816584,284.5926781,287.2690354,,287.7170556,286.7780617,284.9776337,288.0856,286.6036161,286.6487386,287.0393056,285.9441151,284.5614947,286.4104787,286.9788438,287.5700518,286.5374756
113,963,286.7116858,284.6658487,287.2758162,,287.5318397,286.5095843,284.8500787,288.23062,286.6282431,286.7007448,287.2016916,285.9707199,284.7825633,286.378503,286.9715643,287.7934577,286.4873352
114,964,286.5234483,284.625007,287.2721935,,287.6079941,286.4534584,284.8691876,288.2785,286.5311355,286.7647997,287.2490043,286.2994915,284.5507847,286.5064706,287.0443708,287.5592286,286.3665161
115,965,286.6609482,284.8728975,287.2526343,,287.72138,286.7217556,284.8706893,288.16043,286.6267054,286.7938747,287.1301485,286.4789879,284.7520853,286.5410483,287.1324487,287.7626574,286.3934937
116,966,286.5527502,284.9240209,287.2747802,,287.7157667,286.3428498,284.9819376,288.18173,286.7322833,286.7578694,287.2738112,286.2820821,284.7899261,286.5839686,287.1311857,287.8008983,286.4886169
117,967,286.6669023,284.6116522,287.1443447,,287.7149598,286.2347435,284.997411,288.24023,286.7273119,286.6539941,287.1189322,286.1850181,284.5468182,286.57098,287.0158271,287.5552201,286.4910583
118,968,286.6947137,284.6515587,287.2389603,,287.5581375,286.3608091,284.9127724,288.09753,286.586506,286.5800374,287.2704042,286.1159444,284.7491342,286.5588555,287.0431362,287.7596751,286.4491577
119,969,286.6420879,284.8193603,287.1836213,,287.6442953,286.3343375,284.6777561,288.19064,286.5805102,286.7614558,287.2093199,286.1121104,284.7036135,286.3658482,287.0601906,287.7136731,286.4849243
120,970,286.7627714,284.8821783,287.0726587,,287.7142569,286.3436115,284.6354045,288.26984,286.6495054,286.8564025,287.2867539,286.4190578,284.5888682,286.4234583,287.0860194,287.5977147,286.4409485
121,971,286.7972991,284.7665214,286.8970969,,287.323047,286.2550861,284.7342613,288.1256,286.2635195,286.7501879,287.3977623,286.6017841,284.561417,286.5239037,287.0493604,287.5699733,286.436676
122,972,286.728102,284.5783757,286.8051562,,287.2301497,285.9600374,284.8647377,288.0166,286.1730453,286.7173427,287.1839396,286.298833,284.5676717,286.4544469,287.0180672,287.576294,286.4933777
123,973,286.6826103,284.6417825,286.8696946,,287.3377459,286.193462,284.7516833,288.0624,286.3205689,286.6712112,287.2485931,286.0326694,284.4683419,286.5501157,286.9114077,287.4759141,286.5187683
124,974,286.6520968,284.6972665,286.94239,,287.3919326,286.1312436,284.9773534,288.16312,286.6072041,286.6413485,287.2235024,286.1656931,284.4716405,286.8437803,286.991695,287.4792476,286.4971924
125,975,286.6415903,284.6890881,287.0011849,,287.5185839,286.2308776,284.8134814,288.20874,286.492261,286.5542559,287.2138723,286.5215341,284.7197433,286.5683047,287.038673,287.7299735,286.3478088
126,976,286.6953222,284.7795852,287.1194614,,287.5822929,286.3972962,284.7482769,287.8452,286.4190906,286.6011201,287.2232035,286.5381766,284.4974868,286.4700376,286.927666,287.5053671,286.2312622
127,977,286.7708048,284.9414241,287.1826613,,287.6683356,286.4305208,284.7054531,287.98492,286.4239527,286.6416397,287.2046053,286.3075004,284.2550594,286.4639645,286.8878681,287.2603767,286.2495117
128,978,286.6600204,284.832649,287.2286732,,287.6240619,286.5869283,284.7189442,288.0417,286.4587191,286.8656831,287.157721,286.3327849,284.352246,286.4046616,286.9922811,287.3585908,286.3706055
129,979,286.7088813,284.8680383,287.1982949,,287.504246,286.4183309,284.8972706,288.03372,286.439769,286.6681003,287.3084194,286.3222063,284.3173258,286.2821805,286.887773,287.3233014,286.5471802
130,980,286.724398,284.8980967,287.3170529,,287.6518854,286.4059409,284.9092351,288.23224,286.5872996,286.6131759,287.2895081,286.224481,284.4106851,286.5224568,286.993623,287.4176477,286.3996887
131,981,286.6538568,284.7794561,287.3416281,,287.7306789,286.4823881,284.9436246,288.27734,286.7021243,286.7135509,287.1169853,286.1595846,284.5857522,286.4756533,287.1748632,287.5945657,286.5058594
132,982,286.6383528,284.9018257,287.2962981,,287.6626274,286.5660787,285.0079723,288.06012,286.6238991,286.6467792,287.0944857,286.1604164,284.4898481,286.4269067,287.1985529,287.4976477,286.5079956
133,983,286.6581048,284.9570263,287.3674293,,287.6672003,286.2973025,285.1196962,288.05118,286.7054763,286.7368256,287.2384598,286.2161039,284.4557626,286.5409833,286.8701865,287.4632018,286.4875793
134,984,286.5996097,284.9271399,287.2694226,,287.4967338,286.4071207,284.9629345,288.0505,286.7923427,286.7834007,287.009269,286.2714374,284.5478608,286.4454842,286.7990253,287.5562738,286.5622559
135,985,286.5801163,284.7962524,287.2766754,,287.4710853,286.3825363,284.9930912,288.15704,286.5557104,286.9355766,287.0810201,286.4276159,284.5589744,286.5173894,286.9158963,287.5675049,286.5434265
136,986,286.6716324,284.7332753,287.1319981,,287.4646138,286.4612437,284.7502396,288.14807,286.4656791,286.8999267,287.1894174,286.5322636,284.4508173,286.4909935,287.0877467,287.4582043,286.5463867
137,987,286.6751834,284.5919675,287.0278943,,287.7271889,286.413424,284.9467434,288.17783,286.4433844,286.7895102,287.170944,286.3590416,284.5000185,286.481177,287.1186805,287.5079256,286.5161743
138,988,286.7366026,284.6637098,287.0367771,,287.6577424,286.3233011,285.1346921,288.12048,286.5662167,286.851786,287.1478717,286.3519529,284.6302026,286.5282511,287.1101387,287.6394861,286.5230408
139,989,286.7147193,284.8309473,287.0946006,,287.4411751,286.2916693,285.0462914,288.103,286.5454354,286.7934622,287.2795409,286.5181074,284.633657,286.6478585,287.1808923,287.642977,286.5671082
140,990,286.6313288,284.9049057,287.0546539,,287.5256337,286.3610871,284.8576072,288.15204,286.3991263,286.806883,287.4490225,286.4414521,284.7093713,286.4558617,287.1881143,287.7194918,286.5918884
141,991,286.6559318,284.9153985,287.0362051,,287.5228425,286.3710275,284.8445486,288.14014,286.2646833,286.8965854,287.1828393,286.3234833,284.5463294,286.5108083,287.058924,287.5547261,286.5798035
142,992,286.7151441,284.7127557,287.1700983,,287.3994425,286.2261956,284.6776125,288.13815,286.4663511,286.7359891,287.1331595,286.197238,284.6087316,286.5994142,287.060106,287.6177881,286.4739075
143,993,286.7285405,284.655152,287.1182267,,287.377001,286.2433692,284.6281789,288.13428,286.5652239,286.6849417,287.2758038,286.3137126,284.7079771,286.4750353,287.0562683,287.7180828,286.5912781
144,994,286.7298757,284.774513,287.1245139,,287.5231854,286.2928159,284.8024183,288.2971,286.4979653,286.6700552,287.0902818,286.3219558,284.6354321,286.4475601,287.2101012,287.6447709,286.712677
145,995,286.7244254,284.6702963,287.2310586,,287.4363101,286.2039732,284.8070002,288.41696,286.4805215,286.825649,287.0746403,286.4570513,284.7062866,286.4616391,287.2346929,287.7163746,286.5959473
146,996,286.7880005,284.6041915,287.2890791,,287.4487613,286.3809725,284.7188503,288.17642,286.4138902,286.5964551,287.145865,286.5550062,284.7482863,286.562465,287.0948485,287.7588183,286.7397156
147,997,286.745216,284.7280281,287.2466346,,287.4712134,286.5019867,284.7056409,287.94846,286.4207809,286.7752027,287.0825776,286.1646078,284.5930306,286.562726,287.2007238,287.6019211,286.676239
148,998,286.8260246,284.7798436,287.188585,,287.5558996,286.5555652,284.7492443,288.04007,286.3318501,286.8727343,287.109842,286.0041975,284.5464483,286.4919935,287.2498539,287.5548463,286.52005
149,999,286.7396168,284.9785943,287.1276831,,287.6330447,286.2628882,284.5870003,288.251,286.5139672,286.8417683,287.1921746,286.2736158,284.6561115,286.5682369,287.0955976,287.6656689,286.5398254
150,1000,286.9246176,284.9793192,287.0487236,287.0742791,287.5393193,286.4936763,284.7100737,288.28827,286.5017446,286.8552277,287.2058956,286.5204451,284.6928174,286.5767899,287.132687,287.7027629,286.58255
151,1001,286.7867981,284.5990683,287.1168965,286.7508277,287.5729142,286.5836012,284.8638922,288.0262,286.462822,286.8079041,287.168744,286.1400833,284.8035822,286.3941138,287.1833156,287.8146988,286.5942078
152,1002,286.7454596,284.4624466,286.9217121,286.7353789,287.6173459,286.4438515,284.990779,288.05472,286.495706,286.76351,287.0876953,285.9497903,284.894395,286.4064681,287.1077078,287.9064717,286.5471191
153,1003,286.813158,284.6544357,287.0640755,286.9131489,287.6498454,286.3227408,284.7478603,288.07513,286.5720116,286.7426033,286.9542821,286.0494271,284.7203642,286.3957112,287.2326033,287.7306009,286.4615479
154,1004,286.7316394,284.6536301,287.1411226,286.8233299,287.5651768,286.3895302,284.8501971,288.1928,286.6184018,286.69389,286.8909666,286.1608151,284.6613827,286.4922511,287.1671974,287.6709959,286.453064
155,1005,286.7585098,284.8560964,287.0430669,286.8376218,287.628837,286.523824,284.964738,288.12695,286.6002233,286.7420458,287.1022583,286.2153678,284.6776025,286.6115758,287.1361187,287.6873871,286.5880432
156,1006,286.8306378,284.7889182,287.1384904,286.8571929,287.315777,286.4407873,285.0033281,288.12433,286.4190142,286.7030444,287.2066262,286.2296611,284.5190861,286.4159375,286.9293703,287.5271948,286.5253906
